eps,optimal_theta,R,h_XZ,h_XY,h_Fe
0.24747474757575755,0.915033961031006,0.010353030980009977,0.913371729256355,0.8072511052536053,0.3601317755776358
0.2525252524242424,0.8892984226697485,0.009389212870234647,0.9167492983653162,0.8152560761893901,0.34905157845712564
0.25757575727272725,0.8641199163525008,0.00850364985637129,0.9200593476505485,0.8230660782601278,0.33807453737438564
0.2626262621212121,0.839466163690224,0.007690624795129089,0.9233027778347778,0.830683634494314,0.32720261224058145
0.26767676696969694,0.8153118372848135,0.006944831926410867,0.9264794381547012,0.8381111533905985,0.3164378248699936
0.2727272718181818,0.791631726325046,0.006261343877041862,0.9295895336057203,0.8453509350474997,0.30578226190494323
0.27777777666666664,0.768404412048981,0.005635581764796348,0.9326328345845527,0.85240517682926,0.2952380779347521
0.2828282815151515,0.7456060468593958,0.0050632880676084735,0.9356098944311779,0.8592759786096935,0.28480749882591844
0.28787878636363634,0.7232200108696925,0.004540501964895804,0.9385201057084843,0.8659653476313808,0.2744928252826381
0.2929292912121212,0.7012231887258671,0.004063536892059618,0.9413643604819917,0.87247520301361,0.2642964366590198
0.29797979606060604,0.6796021016543545,0.0036289600814383644,0.9441419140212413,0.8788073799390028,0.25422079504686845
0.3030303009090909,0.658338120223584,0.003233573887592798,0.946853196362059,0.8849636335456935,0.2442684496658296
0.30808080575757574,0.63741363543154,0.002874398719722887,0.9494985895188517,0.890945642549233,0.23444204158602028
0.3131313106060606,0.6168170589445309,0.0025486574223673353,0.9520775445055604,0.8967550126159913,0.22474430881713842
0.31818181545454544,0.5965360043838134,0.0022537609652225547,0.9545898246536293,0.9023932795077061,0.2151780918025139
0.3232323203030303,0.5765538682550508,0.0019872953153445916,0.9570360321074785,0.9078619120149432,0.20574633936176207
0.32828282515151513,0.5568597677555327,0.0017470093825826055,0.9594158912360444,0.9131623146955411,0.19645211513177793
0.33333333,0.5374420867082322,0.0015308039365500195,0.9617293582653139,0.918295830432617,0.18729860456293249
0.33838383484848483,0.5182903143618208,0.001336721407334126,0.9639763036987715,0.9232637428253614,0.17828912253571266
0.3434343396969697,0.4993928596451819,0.0011629364896416255,0.9661568427956024,0.9280672784246471,0.16942712167299084
0.34848484454545453,0.4807409373101811,0.0010077474788537232,0.9682707311871337,0.9327076088243955,0.1607162014348945
0.3535353493939394,0.46232222407525897,0.0008695682745039361,0.9703183014815209,0.9371858526186686,0.15216011809738927
0.35858585424242423,0.4441316209247143,0.0007469209931846941,0.9722989033863673,0.9415030772335766,0.14376279573264028
0.3636363590909091,0.42615972156458937,0.000638429138652515,0.9742125698281218,0.9456603006423059,0.13552833832976793
0.3686868639393939,0.4083966598111594,0.0005428112819108807,0.976059418946665,0.9496584929708468,0.12746104321959267
0.3737373687878788,0.39083630146979154,0.0004588752086718539,0.9778391156925916,0.953498578001359,0.11956541599761156
0.3787878736363636,0.37346861729116165,0.0003855124955531647,0.9795518480463696,0.9571814345795185,0.11184618717725546
0.3838383784848485,0.35628794321610385,0.0003216934798806249,0.9811972875486781,0.9607078979316612,0.1043083308525518
0.3888888833333333,0.33929064606270715,0.0002664625918197338,0.9827749347026826,0.9640787608970417,0.09695708570835597
0.3939393881818182,0.32246477292326714,0.00021893401945672389,0.9842852392976297,0.9672947750800889,0.0897979787911119
0.398989893030303,0.30580833330518203,0.00017828768101263388,0.9857275731654123,0.9703566519271307,0.08283685254873081
0.40404039787878787,0.28930987747350373,0.00014376548032254277,0.9871023020267342,0.9732650637316842,0.07607989577180979
0.4090909027272727,0.27297061639661235,0.00011466782355008763,0.9884085578399264,0.9760206445720732,0.0695336792301086
0.41414140757575757,0.25678066100461816,9.035037771989486e-05,0.9896465639133536,0.9786239911848134,0.06320519701240808
0.4191919124242424,0.24073600271942255,7.022105276086635e-05,0.9908159939492676,0.9810756637769202,0.057101914865689135
0.42424241727272727,0.22482996966176202,5.3737190521231696e-05,0.9919167544459232,0.983376186780027,0.05123182722233489
0.4292929221212121,0.20906150261082868,4.040294574935285e-05,0.9929483285338515,0.98552604954895,0.04560352514950301
0.43434342696969697,0.19341977373640223,2.976684514170755e-05,0.9939109209315505,0.9875257070071122,0.040226278227032466
0.4393939318181818,0.1779029465742456,2.141951175642838e-05,0.9948040700769527,0.9893755802410216,0.03511013447786403
0.44444443666666666,0.16251034581181364,1.4991543351390937e-05,0.9956273033235185,0.9910760570457977,0.03026604413312079
0.4494949415151515,0.14723272211545935,1.0151533699258322e-05,0.9963806575604736,0.9926274924235614,0.025706015545468287
0.45454544636363636,0.13206585376225824,6.604227436931351e-06,0.9970638367248572,0.9940302090363176,0.021443315559204923
0.4595959512121212,0.11700958336219039,4.088799214723806e-06,0.9976763728218355,0.9952844976148069,0.017492733199727422
0.46464645606060606,0.102057254981622,2.377249015256051e-06,0.9982181028870178,0.9963906173246374,0.013870936809175467
0.4696969609090909,0.08720431975443452,1.272906055420486e-06,0.9986887370799999,0.9973487960908649,0.010596975238442835
0.47474746575757576,0.07244717445654267,6.09034255835801e-07,0.9990879382686926,0.9981592308820499,0.007693013670159032
0.4797979706060606,0.05778603734295725,2.4753290852037915e-07,0.9994152838937758,0.9988220879546801,0.005185480017946465
0.4848484754545454,0.04321432241373263,7.772659801913682e-08,0.9996705244989533,0.9993375030587248,0.0031070039093668953
0.48989898030303025,0.028728427703623355,1.523899316694211e-08,0.9998533063548924,0.9997055816049587,0.0015001237547990717
0.4949494851515151,0.014322371664988972,9.454710640272587e-10,0.9999632727029502,0.9999263987945713,0.00042602383224338986
0.49999999,5.067192344839043e-06,-1.4860934285039707e-23,0.9999999999953695,0.9999999997114608,6.0443533557040756e-15
